name,ra,dec,bluemag,redmag,max_alt,min_airmass,hours_above_30,observable,window_start,window_end,best_time,moon_illumination,moon_alt_max,moon_up_hours,min_moon_sep,min_moon_sep_moon_up,sun_ra_sep,season_score,season_category,skyq_category,product_page_html,altitude_airmass_plot,sky_path_plot,simbad_url,sdss_navigate_url,sdss_finding_chart_url,product_page_link_html,altitude_airmass_plot_link_html,sky_path_plot_link_html,simbad_link_html,sdss_navigate_link_html,sdss_finding_chart_link_html
SN2024tyg,309.3275458333333,-8.041994444444445,,,48.36133096079859,1.336755979819963,3.6783919597989296,True,2026-06-07T07:22:54.874,2026-06-07T11:00:00.000,2026-06-07T10:23:49.146,0.6229701234982596,42.927900941358125,4.402010050251178,21.616188104204827,25.9368982673694,126.28530232293662,0.4884315117572474,Prime,Prime,data/products/latest/pages/SN2024tyg_0122.html,data/products/latest/altitude_airmass/SN2024tyg_0122_altitude_airmass.png,data/products/latest/sky_path/SN2024tyg_0122_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.3275458+-8.0419944&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.3275458&dec=-8.0419944,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.3275458&dec=-8.0419944&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/SN2024tyg_0122.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/SN2024tyg_0122_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/SN2024tyg_0122_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.3275458+-8.0419944&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.3275458&amp;dec=-8.0419944"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.3275458&amp;dec=-8.0419944&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024qtj,309.5151208333333,12.770786111111113,,,69.17294455324323,1.06941853380315,4.763819095477302,True,2026-06-07T06:17:47.337,2026-06-07T11:00:00.000,2026-06-07T10:23:49.146,0.6229701234982596,42.927900941358125,4.402010050251178,32.990221417236825,35.05612679073694,126.09772647758382,0.4866450748068998,Prime,Prime,data/products/latest/pages/AT2024qtj_0123.html,data/products/latest/altitude_airmass/AT2024qtj_0123_altitude_airmass.png,data/products/latest/sky_path/AT2024qtj_0123_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.5151208+12.7707861&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.5151208&dec=12.7707861,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.5151208&dec=12.7707861&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024qtj_0123.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024qtj_0123_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024qtj_0123_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.5151208+12.7707861&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.5151208&amp;dec=12.7707861"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.5151208&amp;dec=12.7707861&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
SN2024rwz,309.78116249999994,10.832938888888888,,,67.23403399942005,1.0839619239907108,4.703517587939615,True,2026-06-07T06:21:24.422,2026-06-07T11:00:00.000,2026-06-07T10:23:49.146,0.6229701234982596,42.927900941358125,4.402010050251178,31.365845939541494,33.59541227422364,125.8316843392355,0.4841113410328527,Prime,Prime,data/products/latest/pages/SN2024rwz_0124.html,data/products/latest/altitude_airmass/SN2024rwz_0124_altitude_airmass.png,data/products/latest/sky_path/SN2024rwz_0124_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.7811625+10.8329389&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.7811625&dec=10.8329389,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.7811625&dec=10.8329389&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/SN2024rwz_0124.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/SN2024rwz_0124_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/SN2024rwz_0124_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.7811625+10.8329389&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.7811625&amp;dec=10.8329389"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.7811625&amp;dec=10.8329389&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025izx,309.8345208333333,-5.472519444444445,,,50.92993841326905,1.2869140611178558,3.798994974874304,True,2026-06-07T07:15:40.704,2026-06-07T11:00:00.000,2026-06-07T10:23:49.146,0.6229701234982596,42.927900941358125,4.402010050251178,21.89150811635415,25.94756996340785,125.77833056445836,0.4836032058878215,Prime,Prime,data/products/latest/pages/AT2025izx_0125.html,data/products/latest/altitude_airmass/AT2025izx_0125_altitude_airmass.png,data/products/latest/sky_path/AT2025izx_0125_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.8345208+-5.4725194&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.8345208&dec=-5.4725194,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.8345208&dec=-5.4725194&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025izx_0125.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025izx_0125_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025izx_0125_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.8345208+-5.4725194&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.8345208&amp;dec=-5.4725194"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.8345208&amp;dec=-5.4725194&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
PGC_2157982,201.3056875,39.9314548,11.31,14.42,83.89017795545507,1.0053883739138634,9.346733668341544,True,2026-06-06T23:00:00.000,2026-06-07T08:17:11.156,2026-06-07T03:13:15.980,0.6229701234982596,42.927900941358125,4.402010050251178,128.0138403560488,130.3107849881205,125.69283764671366,0.4827888694631296,Prime,Prime,data/products/latest/pages/PGC_2157982_0126.html,data/products/latest/altitude_airmass/PGC_2157982_0126_altitude_airmass.png,data/products/latest/sky_path/PGC_2157982_0126_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=201.3056875+39.9314548&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=201.3056875&dec=39.9314548,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=201.3056875&dec=39.9314548&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/PGC_2157982_0126.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/PGC_2157982_0126_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/PGC_2157982_0126_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=201.3056875+39.9314548&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=201.3056875&amp;dec=39.9314548"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=201.3056875&amp;dec=39.9314548&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024qzd,309.9389916666666,-8.579905555555555,,,47.823105589972,1.3480409291027806,3.618090452261242,True,2026-06-07T07:26:31.960,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,20.90340179909533,25.26177414878271,125.67385562494968,0.4826082096108718,Prime,Prime,data/products/latest/pages/AT2024qzd_0127.html,data/products/latest/altitude_airmass/AT2024qzd_0127_altitude_airmass.png,data/products/latest/sky_path/AT2024qzd_0127_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.9389917+-8.5799056&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.9389917&dec=-8.5799056,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.9389917&dec=-8.5799056&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024qzd_0127.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024qzd_0127_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024qzd_0127_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=309.9389917+-8.5799056&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=309.9389917&amp;dec=-8.5799056"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=309.9389917&amp;dec=-8.5799056&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024ppu,310.07715833333333,-11.634366666666669,,,44.77022311203165,1.4182759036338106,3.3165829145728054,True,2026-06-07T07:44:37.387,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,20.300142661521324,24.89223013032882,125.53568928427784,0.4812923393267478,Prime,Prime,data/products/latest/pages/AT2024ppu_0128.html,data/products/latest/altitude_airmass/AT2024ppu_0128_altitude_airmass.png,data/products/latest/sky_path/AT2024ppu_0128_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.0771583+-11.6343667&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.0771583&dec=-11.6343667,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.0771583&dec=-11.6343667&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024ppu_0128.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024ppu_0128_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024ppu_0128_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.0771583+-11.6343667&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.0771583&amp;dec=-11.6343667"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.0771583&amp;dec=-11.6343667&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025nqs,310.1134666666666,-7.248491666666666,,,49.15589825891856,1.3206469624411048,3.6783919597989296,True,2026-06-07T07:22:54.874,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,21.07015568234961,25.3004466556279,125.4993863395092,0.480946598598336,Prime,Prime,data/products/latest/pages/AT2025nqs_0129.html,data/products/latest/altitude_airmass/AT2025nqs_0129_altitude_airmass.png,data/products/latest/sky_path/AT2025nqs_0129_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.1134667+-7.2484917&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.1134667&dec=-7.2484917,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.1134667&dec=-7.2484917&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025nqs_0129.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025nqs_0129_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025nqs_0129_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.1134667+-7.2484917&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.1134667&amp;dec=-7.2484917"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.1134667&amp;dec=-7.2484917&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025nql,310.2021916666667,-11.963905555555554,,,44.44144719449596,1.4265237776212456,3.3165829145728054,True,2026-06-07T07:44:37.387,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,20.153113098587827,24.765513048123157,125.41066136165568,0.4801015988238299,Prime,Prime,data/products/latest/pages/AT2025nql_0130.html,data/products/latest/altitude_airmass/AT2025nql_0130_altitude_airmass.png,data/products/latest/sky_path/AT2025nql_0130_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.2021917+-11.9639056&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.2021917&dec=-11.9639056,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.2021917&dec=-11.9639056&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025nql_0130.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025nql_0130_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025nql_0130_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.2021917+-11.9639056&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.2021917&amp;dec=-11.9639056"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.2021917&amp;dec=-11.9639056&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024vjt,310.40209166666665,5.939316666666667,,,62.34378046676907,1.1283489673959517,4.402010050251178,True,2026-06-07T06:39:29.849,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,27.46395672231477,30.157870041065635,125.21075712903632,0.4781977466500566,Prime,Prime,data/products/latest/pages/AT2024vjt_0131.html,data/products/latest/altitude_airmass/AT2024vjt_0131_altitude_airmass.png,data/products/latest/sky_path/AT2024vjt_0131_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.4020917+5.9393167&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.4020917&dec=5.9393167,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.4020917&dec=5.9393167&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024vjt_0131.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024vjt_0131_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024vjt_0131_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.4020917+5.9393167&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.4020917&amp;dec=5.9393167"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.4020917&amp;dec=5.9393167&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2024tyt,310.43915416666664,-12.348386111111113,,,44.05752333178236,1.436337156571742,3.256281407035118,True,2026-06-07T07:48:14.472,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,19.89926146018722,24.534250575353795,125.17369396166124,0.4778447650314217,Prime,Prime,data/products/latest/pages/AT2024tyt_0132.html,data/products/latest/altitude_airmass/AT2024tyt_0132_altitude_airmass.png,data/products/latest/sky_path/AT2024tyt_0132_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.4391542+-12.3483861&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.4391542&dec=-12.3483861,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.4391542&dec=-12.3483861&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2024tyt_0132.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2024tyt_0132_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2024tyt_0132_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.4391542+-12.3483861&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.4391542&amp;dec=-12.3483861"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.4391542&amp;dec=-12.3483861&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
MG2_J204208+2426,310.5252044,24.4478722,13.86,16.48,80.85063459784178,1.0125387500868126,5.185929648241114,True,2026-06-07T05:52:27.739,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,41.98183353445936,43.00951110865555,125.08764592331988,0.4770252597724417,Prime,Prime,data/products/latest/pages/MG2_J204208+2426_0133.html,data/products/latest/altitude_airmass/MG2_J204208+2426_0133_altitude_airmass.png,data/products/latest/sky_path/MG2_J204208+2426_0133_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.5252044+24.4478722&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.5252044&dec=24.4478722,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.5252044&dec=24.4478722&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/MG2_J204208+2426_0133.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/MG2_J204208+2426_0133_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/MG2_J204208+2426_0133_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.5252044+24.4478722&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.5252044&amp;dec=24.4478722"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.5252044&amp;dec=24.4478722&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
AT2025nqm,310.53169166666663,-8.671769444444443,,,47.733745190422965,1.349944520969075,3.557788944723555,True,2026-06-07T07:30:09.045,2026-06-07T11:00:00.000,2026-06-07T10:27:26.231,0.6229701234982596,42.927900941358125,4.402010050251178,20.31167121310838,24.668829071766933,125.0811613395092,0.4769635034734917,Prime,Prime,data/products/latest/pages/AT2025nqm_0134.html,data/products/latest/altitude_airmass/AT2025nqm_0134_altitude_airmass.png,data/products/latest/sky_path/AT2025nqm_0134_sky_path.png,https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.5316917+-8.6717694&CooFrame=ICRS&Radius=2&Radius.unit=arcmin,https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.5316917&dec=-8.6717694,https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.5316917&dec=-8.6717694&scale=0.4&width=512&height=512&opt=GL,"<a href=""data/products/latest/pages/AT2025nqm_0134.html"">Open observing page</a>","<a href=""data/products/latest/altitude_airmass/AT2025nqm_0134_altitude_airmass.png"">Altitude/airmass plot</a>","<a href=""data/products/latest/sky_path/AT2025nqm_0134_sky_path.png"">Sky-path plot</a>","<a href=""https://simbad.cds.unistra.fr/simbad/sim-coo?Coord=310.5316917+-8.6717694&amp;CooFrame=ICRS&amp;Radius=2&amp;Radius.unit=arcmin"">SIMBAD</a>","<a href=""https://skyserver.sdss.org/dr18/VisualTools/navi?ra=310.5316917&amp;dec=-8.6717694"">SDSS Navigate</a>","<a href=""https://skyserver.sdss.org/dr18/SkyServerWS/ImgCutout/getjpeg?ra=310.5316917&amp;dec=-8.6717694&amp;scale=0.4&amp;width=512&amp;height=512&amp;opt=GL"">SDSS finding chart</a>"
